,,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0
Household & Furniture,Manufacturing Release,33.293982857142964,36.62337428571436,40.28571428571422,43.71428571428578,48.0,52.28571428571422,58.28571428571422,62.57142857142844,66.85714285714312,68.57142857142844,70.97142857142853,71.57142857142844,72.85714285714312,74.57142857142844,76.28571428571422,80.14285714285734,85.71428571428623,90.0,93.60000000000036,96.40800000000036,99.30024000000049
Household & Furniture,In Use,163.14051600000005,326.28099840000004,491.0528985600001,656.1437283705342,825.6692234904621,998.9821099039464,1183.6147092179378,1369.1369464007869,1554.1055974125047,1724.2942423544987,1882.9091617351446,2021.242571171664,2144.5808908776007,2257.21325488154,2361.1607606326343,2468.5692782244387,2587.9955635600336,2712.2938487137744,2838.00003508388,2961.580019515255,3084.1917123715243
Household & Furniture,End of Life,0.0,0.0,0.03880333465932445,0.601320430186038,3.2019123746962217,10.691896956140258,27.162918953572202,57.17654348203548,104.00795316755524,167.1565638390433,240.7567438996647,315.37423176896664,383.09546908300985,441.31168760751956,491.7540634493176,537.1678684196104,579.0215849025615,617.0442875851729,650.1921206023634,678.0148119220514,701.3626909536898
Household & Furniture,Stock,1468.2646440000003,2936.5289856,4419.437283705341,5904.692234904621,7427.821099039463,8980.147092179375,10625.369464007868,12265.055974125047,13882.942423544988,15351.491617351443,16705.425711716638,17875.808908776005,18918.132548815396,19873.60760632634,20758.692782244387,21679.955635600334,22712.938487137744,23793.600350838795,24891.808195152553,25976.205363715242,27056.362720390032
Automotive,Manufacturing Release,14.268849795918413,15.695731836734694,17.265306122449033,18.73469387755108,20.57142857142867,22.40816326530603,24.9795918367347,26.816326530612287,28.653061224489875,29.387755102040956,30.416326530612196,30.673469387755176,31.224489795918316,31.959183673469397,32.69387755102048,34.346938775510125,36.73469387755108,38.57142857142867,40.11428571428564,41.31771428571437,42.55724571428573
Automotive,In Use,69.917364,139.8347136,210.45124224,281.2056701195985,353.87816112156844,428.2533392268345,507.70394077262097,588.0151002713991,668.9286306418218,744.7400258213166,817.0891009319073,882.1912760994803,941.867677888397,997.2859236110968,1048.718813083076,1101.053000184685,1157.902288433009,1216.2826046913583,1274.7838434838795,1331.904015759711,1388.1159374840074
Automotive,End of Life,0.0,0.0,0.00447896401493337,0.06941986070223975,0.3700578257713054,1.2406453153002988,3.184464239598277,6.849596024374258,12.957417563229853,22.169223072776475,34.88914739236231,51.044706011353625,69.9498648846066,90.38518166911172,110.93931590083149,130.45411733207501,148.29454898350014,164.3050073834288,178.58243375780296,191.28180699732903,202.54465297807576
Automotive,Stock,629.256276,1258.5124223999999,1894.0567011959852,2530.7816112156843,3184.533392268345,3853.03940772621,4566.151002713991,5285.2863064182175,6007.400258213167,6680.491009319074,7318.912760994804,7888.676778883969,8406.859236110966,8885.188130830758,9327.530001846852,9779.022884330092,10272.826046913582,10782.238434838793,11294.472157597113,11795.854334840073,12290.498784377989
Medical,Manufacturing Release,30.915841224489895,34.007418979591876,37.40816326530626,40.59183673469397,44.57142857142844,48.55102040816337,54.12244897959181,58.102040816326735,62.081632653061206,63.673469387755176,65.90204081632646,66.4591836734694,67.65306122448965,69.24489795918362,70.83673469387759,74.4183673469388,79.59183673469397,83.57142857142844,86.91428571428605,89.52171428571455,92.20736571428552
